product_name,product_category,brand,company,price,launch_date,first_sale,last_sale,total_units,months_data
NODEP TABS F.C. 10MG 14,ESCITALOPRAM,NODEP,A-V,331.5,2009-11-01,2022-12-01,2025-11-01,43446,36
ESI-DEP TABS 20MG 14,ESCITALOPRAM,ESI-DEP,A.G,467.5,2019-03-01,2022-12-01,2025-11-01,42009,36
ECTIREX TABS F.C. 5MG 14,ESCITALOPRAM,ECTIREX,ICI,270.3,2020-10-01,2022-12-01,2025-11-01,41820,36
ESCADEP TABS F.C. 10MG 10,ESCITALOPRAM,ESCADEP,P/P,255.0,2006-09-01,2022-12-01,2025-11-01,41279,36
PROLEXA SOLUT. ORAL 10MG 30ML,ESCITALOPRAM,PROLEXA,G9P,491.3,2014-11-01,2022-12-01,2025-11-01,40387,36
NODEP TABS F.C. 5MG 14,ESCITALOPRAM,NODEP,A-V,225.25,2009-11-01,2022-12-01,2025-11-01,38787,36
DEPRAZEE TABS F.C. 10MG 14,ESCITALOPRAM,DEPRAZEE,EVO,425.0,2024-10-01,2022-12-01,2025-11-01,38647,36
DEPSIT TABS 20MG 14,ESCITALOPRAM,DEPSIT,GX4,476.0,2009-06-01,2022-12-01,2025-11-01,38151,36
CLIENTRA TABS F.C. 10MG 14,ESCITALOPRAM,CLIENTRA,ACC,233.75,2018-04-01,2022-12-01,2025-11-01,36949,36
NETLO TABS F.C. 10MG 14,ESCITALOPRAM,NETLO,AP+,400.78,2022-07-01,2022-12-01,2025-11-01,35553,36
TALOPEX TABS F.C. 20MG 14,ESCITALOPRAM,TALOPEX,AB&,412.25,2023-01-01,2022-12-01,2025-11-01,33182,36
HELIXA TABS F.C. 5MG 14,ESCITALOPRAM,HELIXA,HX4,226.95,2021-09-01,2022-12-01,2025-11-01,32982,36
ROLAX TABS 10MG 10,ESCITALOPRAM,ROLAX,NO+,284.75,2010-03-01,2022-12-01,2025-11-01,31598,36
ESTLA TABS 10MG 14,ESCITALOPRAM,ESTLA,ART,222.7,2024-03-01,2022-12-01,2025-11-01,31158,36
ESTOMED TABS F.C. 10MG 14,ESCITALOPRAM,ESTOMED,RG-,212.5,2010-11-01,2022-12-01,2025-11-01,30999,36
ESLOPRESS TABS F.C. 10MG 10,ESCITALOPRAM,ESLOPRESS,SCZ,204.0,2009-07-01,2022-12-01,2025-11-01,29858,36
ESOLEX TABS F.C. 5MG 14,ESCITALOPRAM,ESOLEX,GLB,276.25,2005-09-01,2022-12-01,2025-11-01,27741,36
BELEXA TABS F.C. 20MG 20,ESCITALOPRAM,BELEXA,OGC,425.0,2023-05-01,2022-12-01,2025-11-01,27730,36
NEOLEXA TABS 20MG 14,ESCITALOPRAM,NEOLEXA,AM8,814.3,2009-08-01,2022-12-01,2025-11-01,27460,36
ESOLEX TABS F.C. 5MG 28,ESCITALOPRAM,ESOLEX,GLB,190.16,2024-05-01,2022-12-01,2025-11-01,27270,36
SETAK TABS 5MG 14,ESCITALOPRAM,SETAK,KPA,225.25,2017-02-01,2022-12-01,2025-11-01,24823,36
ESITOR TABS F.C. 10MG 14,ESCITALOPRAM,ESITOR,WMT,327.25,2018-07-01,2022-12-01,2025-11-01,24123,36
ANSIDAP TABS F.C. 5MG 14,ESCITALOPRAM,ANSIDAP,DNN,246.5,2022-01-01,2022-12-01,2025-11-01,23094,36
JOY TABS F.C. 10MG 30,ESCITALOPRAM,JOY,AR&,355.3,2010-12-01,2022-12-01,2025-11-01,22720,36
EXTO TABS F.C. 20MG 14,ESCITALOPRAM,EXTO,PN1,382.5,2010-11-01,2022-12-01,2025-11-01,21454,36
PRAMIS TABS 10MG 10,ESCITALOPRAM,PRAMIS,CLG,191.25,2009-07-01,2022-12-01,2025-11-01,21113,36
ARESTALO TABS F.C. 10MG 14,ESCITALOPRAM,ARESTALO,AMV,376.34,2022-07-01,2022-12-01,2025-11-01,19350,36
PREXA TABS 5MG 14,ESCITALOPRAM,PREXA,NQM,285.6,2023-09-01,2022-12-01,2025-11-01,19155,36
ITSAL TABS F.C. 10MG 30,ESCITALOPRAM,ITSAL,CWH,701.25,2019-10-01,2022-12-01,2025-11-01,17711,36
DEPRAZEE TABS F.C. 5MG 14,ESCITALOPRAM,DEPRAZEE,EVO,255.0,2024-10-01,2022-12-01,2025-11-01,17267,36
GEROLIN TABS F.C. 10MG 10,ESCITALOPRAM,GEROLIN,RTX,65.0,2020-04-01,2022-12-01,2025-11-01,16762,36
NEOLEXA TABS F.C. 10MG 28,ESCITALOPRAM,NEOLEXA,AM8,405.45,2017-11-01,2022-12-01,2025-11-01,16502,36
ESRAM TABS F.C. 10MG 14,ESCITALOPRAM,ESRAM,PCF,233.75,2023-07-01,2022-12-01,2025-11-01,15275,36
SWIPEAM TABS F.C. 10MG 30,ESCITALOPRAM,SWIPEAM,SW-,671.5,2025-02-01,2022-12-01,2025-11-01,15120,36
ESITOR TABS F.C. 10MG 28,ESCITALOPRAM,ESITOR,WMT,297.5,2018-07-01,2022-12-01,2025-11-01,15115,36
ESTA TABS F.C. 10MG 10,ESCITALOPRAM,ESTA,MP5,153.0,2011-05-01,2022-12-01,2025-11-01,14614,36
AVEPRAM TABS F.C. 20MG 14,ESCITALOPRAM,AVEPRAM,AVT,357.0,2018-04-01,2022-12-01,2025-11-01,13921,36
EXCITA TABS F.C. 5MG 14,ESCITALOPRAM,EXCITA,CLP,200.55,2025-09-01,2022-12-01,2025-11-01,13890,36
RE-UPTOL TABS 10MG 10,ESCITALOPRAM,RE-UPTOL,BR1,255.0,2009-11-01,2022-12-01,2025-11-01,13452,36
DEPRAM TABS F.C. 10MG 14,ESCITALOPRAM,DEPRAM,EP.,254.15,2005-08-01,2022-12-01,2025-11-01,13447,36
JESPRAM TABS F.C. 10MG 14,ESCITALOPRAM,JESPRAM,JN2,212.5,2010-07-01,2022-12-01,2025-11-01,13268,36
E-SALPRAM TABS 10MG 14,ESCITALOPRAM,E-SALPRAM,UW2,123.25,2011-05-01,2022-12-01,2025-11-01,12518,36
SETAK TABS 20MG 14,ESCITALOPRAM,SETAK,KPA,425.0,2017-02-01,2022-12-01,2025-11-01,11926,36
GRIP TABS 10MG 10,ESCITALOPRAM,GRIP,SC2,195.5,2023-10-01,2022-12-01,2025-11-01,11330,36
ESCILAM TABS F.C. 20MG 14,ESCITALOPRAM,ESCILAM,STH,425.0,2008-10-01,2022-12-01,2025-11-01,10190,36
FEROLAX TABS F.C. 10MG 14,ESCITALOPRAM,FEROLAX,FZA,297.0,2024-03-01,2022-12-01,2025-11-01,10147,36
CRSCI CAPS 10MG 14,ESCITALOPRAM,CRSCI,CWH,327.25,2016-06-01,2022-12-01,2025-11-01,10132,36
ESTAR TABS 10MG 10,ESCITALOPRAM,ESTAR,PV-,140.25,2006-03-01,2022-12-01,2025-11-01,9615,36
BAXA TABS F.C. 10MG 30,ESCITALOPRAM,BAXA,MCP,765.0,2020-02-01,2022-12-01,2025-11-01,9507,36
HIACER TABS F.C. 10MG 14,ESCITALOPRAM,HIACER,PUP,212.5,2008-07-01,2022-12-01,2025-11-01,8613,36
E-PRAM TABS 10MG 14,ESCITALOPRAM,E-PRAM,AK/,102.0,2009-11-01,2022-12-01,2025-11-01,8558,36
GRIP TABS 10MG 14,ESCITALOPRAM,GRIP,SC2,297.5,2008-11-01,2022-12-01,2025-11-01,8339,36
PRODEP TABS 10MG 10,ESCITALOPRAM,PRODEP,.SP,153.0,2010-10-01,2022-12-01,2025-11-01,8266,36
CITOWEL TABS F.C. 10MG 14,ESCITALOPRAM,CITOWEL,DAL,360.4,2023-07-01,2022-12-01,2025-11-01,8150,36
SITAPRAM TABS 10MG 14,ESCITALOPRAM,SITAPRAM,S+F,696.8,2024-08-01,2022-12-01,2025-11-01,8070,36
ECTIREX TABS F.C. 20MG 14,ESCITALOPRAM,ECTIREX,ICI,498.78,2020-10-01,2022-12-01,2025-11-01,7374,36
CITALAX TABS F.C. 10MG 30,ESCITALOPRAM,CITALAX,SQP,518.5,2023-09-01,2022-12-01,2025-11-01,7314,36
PREXA TABS 20MG 14,ESCITALOPRAM,PREXA,NQM,535.5,2023-09-01,2022-12-01,2025-11-01,6785,36
DEPSIT TABS 10MG 10,ESCITALOPRAM,DEPSIT,GX4,127.5,2008-08-01,2022-12-01,2025-11-01,5815,36
E-CITAL TABS C. 10MG 14,ESCITALOPRAM,E-CITAL,BI-,382.5,2009-11-01,2022-12-01,2025-11-01,5749,36
NETLO TABS F.C. 20MG 14,ESCITALOPRAM,NETLO,AP+,513.19,2024-02-01,2022-12-01,2025-11-01,5044,36
E-CITAL TABS DISP. 10MG 14,ESCITALOPRAM,E-CITAL,BI-,323.0,2017-01-01,2022-12-01,2025-11-01,4896,36
NEOPRAM TABS F.C. 10MG 10,ESCITALOPRAM,NEOPRAM,DY6,126.65,2007-11-01,2022-12-01,2025-11-01,4878,36
DEPRAZEE TABS F.C. 20MG 14,ESCITALOPRAM,DEPRAZEE,EVO,595.0,2024-11-01,2022-12-01,2025-11-01,4609,36
ESCADEP TABS F.C. 5MG 10,ESCITALOPRAM,ESCADEP,P/P,127.5,2025-03-01,2022-12-01,2025-11-01,4240,36
CHEER UP TABS F.C. 20MG 28,ESCITALOPRAM,CHEER UP,WSH,714.0,2010-09-01,2022-12-01,2025-11-01,4012,36
EAZZ CAPS 10MG 14,ESCITALOPRAM,EAZZ,WTF,440.3,2023-09-01,2022-12-01,2025-11-01,3681,36
PROLEXA SOLUT. ORAL 5MG 100ML,ESCITALOPRAM,PROLEXA,G9P,833.0,2025-08-01,2022-12-01,2025-11-01,3605,36
SCIEXA TABS F.C. 10MG 20,ESCITALOPRAM,SCIEXA,EVO,407.15,2025-09-01,2022-12-01,2025-11-01,2537,36
ANSIDAP TABS F.C. 20MG 14,ESCITALOPRAM,ANSIDAP,DNN,442.0,2022-01-01,2022-12-01,2025-11-01,2503,36
PARAM TABS 20MG 14,ESCITALOPRAM,PARAM,SY3,340.0,2013-09-01,2022-12-01,2025-11-01,1917,36
HIPRES TABS F.C. 10MG 14,ESCITALOPRAM,HIPRES,HTP,633.44,2023-01-01,2022-12-01,2025-11-01,1889,36
CLIENTRA TABS F.C. 20MG 14,ESCITALOPRAM,CLIENTRA,ACC,361.25,2018-04-01,2022-12-01,2025-11-01,1860,36
CIRONEX TABS F.C. 15MG 14,ESCITALOPRAM,CIRONEX,.A2,535.5,2025-03-01,2022-12-01,2025-11-01,1749,36
ETAL TABS 10MG 30,ESCITALOPRAM,ETAL,SW-,765.0,2025-09-01,2022-12-01,2025-11-01,1356,36
ZITAL TABS 10MG 14,ESCITALOPRAM,ZITAL,EGP,342.13,2013-01-01,2022-12-01,2025-11-01,1085,36
ESCADEP TABS F.C. 20MG 10,ESCITALOPRAM,ESCADEP,P/P,297.5,2025-03-01,2022-12-01,2025-11-01,969,36
CITOFAS CAPS 10MG 14,ESCITALOPRAM,CITOFAS,AVT,221.0,2019-09-01,2022-12-01,2025-11-01,835,36
CHEER UP TABS F.C. 20MG 30,ESCITALOPRAM,CHEER UP,WSH,765.0,2021-06-01,2022-12-01,2025-11-01,752,36
HIPRES TABS F.C. 20MG 14,ESCITALOPRAM,HIPRES,HTP,814.43,2023-01-01,2022-12-01,2025-11-01,721,36
DESPRA TABS F.C. 10MG 14,ESCITALOPRAM,DESPRA,W2K,212.5,2014-05-01,2022-12-01,2025-11-01,707,36
SCIPRAM TABS F.C. 20MG 14,ESCITALOPRAM,SCIPRAM,SC1,412.25,2021-08-01,2022-12-01,2025-11-01,687,36
CITALAX DROPS 15ML,ESCITALOPRAM,CITALAX,SQP,250.75,2023-10-01,2022-12-01,2025-11-01,679,36
CITAPAM TABS F.C. 10MG 14,ESCITALOPRAM,CITAPAM,AKH,212.5,2017-01-01,2022-12-01,2025-11-01,665,36
NEWAM TABS 10MG 14,ESCITALOPRAM,NEWAM,M1S,225.25,2015-05-01,2022-12-01,2025-11-01,660,36
HIPRES TABS F.C. 5MG 14,ESCITALOPRAM,HIPRES,HTP,266.05,2023-01-01,2022-12-01,2025-11-01,621,36
GENTLE TABS 10MG 14,ESCITALOPRAM,GENTLE,WIS,523.45,2007-09-01,2022-12-01,2025-11-01,603,36
ABLIXA TABS 10MG 14,ESCITALOPRAM,ABLIXA,HHC,214.2,2020-04-01,2022-12-01,2025-11-01,526,36
NODEP TABS F.C. 20MG 14,ESCITALOPRAM,NODEP,A-V,467.5,2009-11-01,2022-12-01,2025-11-01,504,36
ESLOPRESS TABS F.C. 5MG 10,ESCITALOPRAM,ESLOPRESS,SCZ,204.0,2025-11-01,2022-12-01,2025-11-01,407,36
ESPRAM TABS F.C. 20MG 14,ESCITALOPRAM,ESPRAM,PMA,406.33,2010-07-01,2022-12-01,2025-11-01,325,36
ESTIRAM TABS F.C. 10MG 10,ESCITALOPRAM,ESTIRAM,HVR,212.5,2014-05-01,2022-12-01,2025-11-01,284,36
ITSAL TABS F.C. 10MG 14,ESCITALOPRAM,ITSAL,CWH,229.5,2016-06-01,2022-12-01,2025-11-01,255,36
ECIT TABS 10MG 20,ESCITALOPRAM,ECIT,EV2,238.0,2011-05-01,2022-12-01,2025-11-01,212,36
E-CITAL TABS F.C. 10MG 30,ESCITALOPRAM,E-CITAL,BI-,459.0,2020-02-01,2022-12-01,2025-11-01,202,36
ESITOR TABS F.C. 5MG 28,ESCITALOPRAM,ESITOR,WMT,255.0,2018-07-01,2022-12-01,2025-11-01,181,36
ESPRAM TABS F.C. 5MG 14,ESCITALOPRAM,ESPRAM,PMA,169.64,2010-07-01,2022-12-01,2025-11-01,160,36
THYMIN TABS 10MG 10,ESCITALOPRAM,THYMIN,KUT,165.75,2016-10-01,2022-12-01,2025-11-01,91,36
VECPRAM TABS F.C. 10MG 14,ESCITALOPRAM,VECPRAM,CWH,297.5,2009-06-01,2022-12-01,2025-11-01,59,36
EXAPRO TABS FLASH 10MG 14,ESCITALOPRAM,EXAPRO,C.C,340.0,2019-02-01,2022-12-01,2025-11-01,6,36
STARPRAM TABS F.C. 10MG 14,ESCITALOPRAM,STARPRAM,MPP,212.5,2008-01-01,2022-12-01,2025-11-01,4,36
CHEER UP TABS F.C. 10MG 10,ESCITALOPRAM,CHEER UP,WSH,127.5,2006-03-01,2022-12-01,2025-11-01,2,36
CHEER UP TABS F.C. 20MG 14,ESCITALOPRAM,CHEER UP,WSH,233.75,2021-04-01,2022-12-01,2025-11-01,1,36
CITOCURE CAPS 10MG 14,ESCITALOPRAM,CITOCURE,CU.,204.0,2009-10-01,2022-12-01,2025-11-01,0,36
ESCIRET TABS 10MG 14,ESCITALOPRAM,ESCIRET,SMS,208.25,2019-01-01,2022-12-01,2025-11-01,0,36
ESPRAM TABS F.C. 10MG 14,ESCITALOPRAM,ESPRAM,PMA,243.89,2009-05-01,2022-12-01,2025-11-01,0,36
SETAK TABS 10MG 10,ESCITALOPRAM,SETAK,KPA,85.0,2006-01-01,2022-12-01,2025-11-01,0,36
ZECTAM TABS DISP. 10MG 14,ESCITALOPRAM,ZECTAM,ZZA,285.6,2019-12-01,2022-12-01,2025-11-01,0,36
ZITAL TABS 20MG 14,ESCITALOPRAM,ZITAL,EGP,439.88,2019-01-01,2022-12-01,2025-11-01,0,36
RISEK CAPS ENTER 20MG 21,OMEPRAZOLE,RISEK,GTZ,518.5,2022-09-01,2022-12-01,2025-11-01,22888845,36
RISEK CAPS ENTER 40MG 21,OMEPRAZOLE,RISEK,GTZ,731.85,2022-09-01,2022-12-01,2025-11-01,17483115,36
RISEK INFUSION 40MG 10ML,OMEPRAZOLE,RISEK,GTZ,450.5,2002-06-01,2022-12-01,2025-11-01,13625672,36
RULING CAPS ENTER 20MG 14,OMEPRAZOLE,RULING,HQI,311.66,2007-08-01,2022-12-01,2025-11-01,12657811,36
RULING CAPS ENTER 40MG 14,OMEPRAZOLE,RULING,HQI,408.0,2010-04-01,2022-12-01,2025-11-01,11664027,36
NORAN CAPS ENTER 20MG 10,OMEPRAZOLE,NORAN,AK/,50.0,2003-07-01,2022-12-01,2025-11-01,10777117,36
LOPROT VIAL DRY IV 40MG 10ML,OMEPRAZOLE,LOPROT,SUG,382.5,2012-10-01,2022-12-01,2025-11-01,6773220,36
OMEGA CAPS ENTER 20MG 14,OMEPRAZOLE,OMEGA,FZS,331.5,1997-10-01,2022-12-01,2025-11-01,6362400,36
RULING INFUSION IV 40MG 10ML,OMEPRAZOLE,RULING,HQI,394.11,2007-08-01,2022-12-01,2025-11-01,6077013,36
OMEGA CAPS ENTER 40MG 14,OMEPRAZOLE,OMEGA,FZS,418.2,2009-02-01,2022-12-01,2025-11-01,3801843,36
TEPH CAPS ENTER 20MG 14,OMEPRAZOLE,TEPH,SAM,297.5,1998-10-01,2022-12-01,2025-11-01,3314061,36
OMEZOL CAPS ENTER 20MG 14,OMEPRAZOLE,OMEZOL,B6H,300.9,1994-10-01,2022-12-01,2025-11-01,2837052,36
MARK CAPS ENTER 20MG 14,OMEPRAZOLE,MARK,AX-,161.5,2010-12-01,2022-12-01,2025-11-01,2422929,36
OMEZOL CAPS ENTER 40MG 14,OMEPRAZOLE,OMEZOL,B6H,342.98,2006-12-01,2022-12-01,2025-11-01,2294989,36
NORAN CAPS ENTER 40MG 10,OMEPRAZOLE,NORAN,AK/,55.0,2019-05-01,2022-12-01,2025-11-01,2240886,36
ORAY CAPS ENTER 20MG 14,OMEPRAZOLE,ORAY,WMT,170.0,2018-07-01,2022-12-01,2025-11-01,2237621,36
OMEZOL VIAL INF.DRY 40MG 5ML,OMEPRAZOLE,OMEZOL,B6H,450.5,2007-02-01,2022-12-01,2025-11-01,2111052,36
RAPID VIAL INF.DRY 40MG 10ML,OMEPRAZOLE,RAPID,VP8,297.5,2011-12-01,2022-12-01,2025-11-01,2083006,36
SANTE CAPS ENTER 20MG 14,OMEPRAZOLE,SANTE,MTR,328.19,1996-01-01,2022-12-01,2025-11-01,2060369,36
HEALER CAPS ENTER 20MG 14,OMEPRAZOLE,HEALER,OBS,170.0,2005-03-01,2022-12-01,2025-11-01,2060142,36
VYBER CAPS ENTER 40MG 14,OMEPRAZOLE,VYBER,SHM,381.18,2022-10-01,2022-12-01,2025-11-01,2013770,36
VYBER VIAL DRY IV 40MG,OMEPRAZOLE,VYBER,SHM,416.5,2018-10-01,2022-12-01,2025-11-01,1999794,36
SANTE CAPS ENTER 40MG 14,OMEPRAZOLE,SANTE,MTR,403.75,2010-02-01,2022-12-01,2025-11-01,1523006,36
TEPH CAPS ENTER 40MG 14,OMEPRAZOLE,TEPH,SAM,405.5,2010-07-01,2022-12-01,2025-11-01,1503536,36
VYBER CAPS ENTER 20MG 14,OMEPRAZOLE,VYBER,SHM,219.56,2022-10-01,2022-12-01,2025-11-01,1390448,36
PROTOLE VIAL IV 40MG,OMEPRAZOLE,PROTOLE,VP8,297.5,2019-01-01,2022-12-01,2025-11-01,1253919,36
FYMEZOLE VIAL INF.DRY 40MG,OMEPRAZOLE,FYMEZOLE,FYK,328.95,2019-08-01,2022-12-01,2025-11-01,1205948,36
PROTOLE CAPS ENTER 20MG 14,OMEPRAZOLE,PROTOLE,VP8,136.0,2007-11-01,2022-12-01,2025-11-01,1142923,36
ENCID CAPS ENTER 40MG 14,OMEPRAZOLE,ENCID,WIS,386.9,1999-12-01,2022-12-01,2025-11-01,1094837,36
MARK CAPS ENTER 40MG 14,OMEPRAZOLE,MARK,AX-,144.5,2012-05-01,2022-12-01,2025-11-01,1085065,36
LOSEC CAPS ENTER 20MG 14,OMEPRAZOLE,LOSEC,AZN,837.59,1991-08-01,2022-12-01,2025-11-01,1066718,36
ZOLBI CAPS ENTER 20MG 14,OMEPRAZOLE,ZOLBI,AP&,233.56,2010-01-01,2022-12-01,2025-11-01,1053034,36
ZOLTAR VIAL DRY IV 40MG 10ML,OMEPRAZOLE,ZOLTAR,PV-,335.75,2009-02-01,2022-12-01,2025-11-01,1047646,36
OMESEC CAPS ENTER 20MG 14,OMEPRAZOLE,OMESEC,BR1,153.0,2000-05-01,2022-12-01,2025-11-01,1029517,36
ENCID CAPS ENTER 20MG 14,OMEPRAZOLE,ENCID,WIS,271.74,1996-09-01,2022-12-01,2025-11-01,1004463,36
ACICHEK VIAL DRY 40MG,OMEPRAZOLE,ACICHEK,BI-,440.3,2021-01-01,2022-12-01,2025-11-01,990166,36
SANTE VIAL IV 40MG 10ML,OMEPRAZOLE,SANTE,MTR,419.05,2018-12-01,2022-12-01,2025-11-01,985344,36
FYMEZOLE CAPS ENTER 20MG 14,OMEPRAZOLE,FYMEZOLE,FYK,212.5,2008-02-01,2022-12-01,2025-11-01,972032,36
OMEPRAL CAPS ENTER 20MG 14,OMEPRAZOLE,OMEPRAL,AMV,170.0,1996-10-01,2022-12-01,2025-11-01,925509,36
OMEGA VIAL INF.DRY 40MG 10ML,OMEPRAZOLE,OMEGA,FZS,378.25,2003-05-01,2022-12-01,2025-11-01,893529,36
FAAST CAPS ENTER 40MG 14,OMEPRAZOLE,FAAST,C.C,412.32,2017-07-01,2022-12-01,2025-11-01,876876,36
FYMEZOLE CAPS ENTER 20MG 10,OMEPRAZOLE,FYMEZOLE,FYK,148.75,2019-08-01,2022-12-01,2025-11-01,807928,36
PERL CAPS ENTER 20MG 14,OMEPRAZOLE,PERL,STY,93.5,2005-09-01,2022-12-01,2025-11-01,802227,36
FAAST CAPS ENTER 20MG 14,OMEPRAZOLE,FAAST,C.C,340.8,2015-10-01,2022-12-01,2025-11-01,763547,36
PERL CAPS ENTER 40MG 14 DS,OMEPRAZOLE,PERL,STY,119.0,2022-10-01,2022-12-01,2025-11-01,722110,36
ORAY CAPS ENTER 40MG 14,OMEPRAZOLE,ORAY,WMT,212.5,2018-07-01,2022-12-01,2025-11-01,686510,36
ZOLBI CAPS ENTER 40MG 14,OMEPRAZOLE,ZOLBI,AP&,405.49,2010-01-01,2022-12-01,2025-11-01,658606,36
OMEVEX VIAL INF.DRY 40MG 5ML,OMEPRAZOLE,OMEVEX,HIG,331.5,2024-11-01,2022-12-01,2025-11-01,599716,36
OMSTA CAPS ENTER 20MG 14,OMEPRAZOLE,OMSTA,HIG,191.47,2019-12-01,2022-12-01,2025-11-01,587447,36
ZORAL CAPS ENTER 20MG 14,OMEPRAZOLE,ZORAL,C1Y,23.0,2014-05-01,2022-12-01,2025-11-01,527249,36
PROTOLE CAPS ENTER 40MG 14,OMEPRAZOLE,PROTOLE,VP8,182.75,2011-11-01,2022-12-01,2025-11-01,513864,36
OPEPZOLE CAPS ENTER 20MG 14,OMEPRAZOLE,OPEPZOLE,VP8,136.0,2004-12-01,2022-12-01,2025-11-01,509465,36
TEPH VIAL INF.DRY 40MG 10ML,OMEPRAZOLE,TEPH,SAM,437.75,2010-05-01,2022-12-01,2025-11-01,505701,36
OPEPZOLE VIAL INF.DRY 40MG 10ML,OMEPRAZOLE,OPEPZOLE,VP8,297.5,2010-09-01,2022-12-01,2025-11-01,501908,36
PRISMA CAPS ENTER 20MG 14,OMEPRAZOLE,PRISMA,RPH,122.4,2009-01-01,2022-12-01,2025-11-01,469040,36
XEMPRA CAPS ENTER 40MG 10,OMEPRAZOLE,XEMPRA,GNP,153.0,2012-09-01,2022-12-01,2025-11-01,466190,36
PRISMA CAPS ENTER 40MG 14,OMEPRAZOLE,PRISMA,RPH,300.65,2018-05-01,2022-12-01,2025-11-01,421668,36
OMSTA CAPS ENTER 40MG 14,OMEPRAZOLE,OMSTA,HIG,258.45,2019-12-01,2022-12-01,2025-11-01,412449,36
MOZOLE CAPS ENTER 40MG 14,OMEPRAZOLE,MOZOLE,ISL,273.32,2018-04-01,2022-12-01,2025-11-01,403792,36
MAGNS CAPS ENTER 40MG 14,OMEPRAZOLE,MAGNS,MGS,40.0,2019-02-01,2022-12-01,2025-11-01,392950,36
PROTOLE CAPS ENTER 20MG 10,OMEPRAZOLE,PROTOLE,VP8,76.5,2013-02-01,2022-12-01,2025-11-01,348860,36
ZOLTAR CAPS ENTER 20MG 14,OMEPRAZOLE,ZOLTAR,PV-,308.04,1999-08-01,2022-12-01,2025-11-01,334423,36
LOVANZO CAPS 20MG 14,OMEPRAZOLE,LOVANZO,SEA,218.29,2019-02-01,2022-12-01,2025-11-01,320795,36
MEP CAPS ENTER 40MG 14,OMEPRAZOLE,MEP,GX4,371.61,2011-01-01,2022-12-01,2025-11-01,314365,36
LOMISEC CAPS ENTER 20MG 14,OMEPRAZOLE,LOMISEC,SC1,215.2,2017-06-01,2022-12-01,2025-11-01,308429,36
MAGNS CAPS ENTER 20MG 10,OMEPRAZOLE,MAGNS,MGS,22.0,2019-02-01,2022-12-01,2025-11-01,305971,36
MARK CAPS ENTER 20MG 10,OMEPRAZOLE,MARK,AX-,128.56,2023-02-01,2022-12-01,2025-11-01,300999,36
REFLUX CAPS ENTER 40MG 14,OMEPRAZOLE,REFLUX,.A2,262.6,2020-10-01,2022-12-01,2025-11-01,298744,36
EPRA CAPS ENTER 40MG 14,OMEPRAZOLE,EPRA,GY4,243.95,2020-06-01,2022-12-01,2025-11-01,281338,36
OPZA CAPS ENTER 20MG 14,OMEPRAZOLE,OPZA,DVI,248.2,2008-03-01,2022-12-01,2025-11-01,269173,36
HELOZEM CAPS ENTER 20MG 14,OMEPRAZOLE,HELOZEM,HX4,178.5,2021-02-01,2022-12-01,2025-11-01,262312,36
MARK CAPS ENTER 40MG 10,OMEPRAZOLE,MARK,AX-,199.75,2023-02-01,2022-12-01,2025-11-01,251491,36
ZORAL CAPS ENTER 40MG 14,OMEPRAZOLE,ZORAL,C1Y,31.0,2014-05-01,2022-12-01,2025-11-01,239518,36
MAGNS CAPS ENTER 20MG 14,OMEPRAZOLE,MAGNS,MGS,28.0,2019-02-01,2022-12-01,2025-11-01,238177,36
LOMISEC CAPS ENTER 40MG 14,OMEPRAZOLE,LOMISEC,SC1,309.28,2017-06-01,2022-12-01,2025-11-01,231540,36
LOVANZO VIAL DRY 40MG 10ML,OMEPRAZOLE,LOVANZO,SEA,416.5,2020-01-01,2022-12-01,2025-11-01,221731,36
LOMPER CAPS ENTER 20MG 14,OMEPRAZOLE,LOMPER,SIZ,135.15,2003-03-01,2022-12-01,2025-11-01,218911,36
ETIPRO VIAL DRY 40MG,OMEPRAZOLE,ETIPRO,ICI,353.45,2021-03-01,2022-12-01,2025-11-01,212089,36
LOVANZO CAPS 40MG 14,OMEPRAZOLE,LOVANZO,SEA,405.49,2019-02-01,2022-12-01,2025-11-01,210676,36
ZOLTAR CAPS ENTER 40MG 14,OMEPRAZOLE,ZOLTAR,PV-,331.45,2019-04-01,2022-12-01,2025-11-01,203894,36
ORAY CAPS ENTER 20MG 10,OMEPRAZOLE,ORAY,WMT,122.4,2018-07-01,2022-12-01,2025-11-01,191991,36
MEP CAPS ENTER 20MG 14,OMEPRAZOLE,MEP,GX4,232.05,2011-01-01,2022-12-01,2025-11-01,188796,36
LOPROT CAPS ENTER 20MG 14,OMEPRAZOLE,LOPROT,SUG,254.15,2007-02-01,2022-12-01,2025-11-01,180839,36
ORAY CAPS ENTER 20MG 100,OMEPRAZOLE,ORAY,WMT,918.85,2018-07-01,2022-12-01,2025-11-01,176596,36
HELEZOL CAPS ENTER 20MG 14,OMEPRAZOLE,HELEZOL,BGC,129.06,2001-10-01,2022-12-01,2025-11-01,175493,36
REFLUX INFUSION IV 40MG,OMEPRAZOLE,REFLUX,.A2,272.0,2020-10-01,2022-12-01,2025-11-01,174918,36
ETIPRO CAPS ENTER 20MG 14,OMEPRAZOLE,ETIPRO,ICI,297.5,1997-05-01,2022-12-01,2025-11-01,174654,36
ETIPRO CAPS ENTER 20MG 24,OMEPRAZOLE,ETIPRO,ICI,631.24,2023-12-01,2022-12-01,2025-11-01,173434,36
